Metric,roman-empire,amazon-ratings,minesweeper,tolokers,questions,squirrel,squirrel-directed,squirrel-filtered,squirrel-filtered-directed,chameleon,chameleon-directed,chameleon-filtered,chameleon-filtered-directed,actor,texas,texas-4-classes,cornell,wisconsin
our_homophily,0.07636041664822117,0.048649853008789976,0.0117577015042305,0.12648974945044758,0.06263258592341643,-0.008233636907031274,0.3025336525274215,0.04395191622139686,0.08386264066075722,0.027984557598894712,0.38932912212501614,0.03412003835265556,0.12310867424259025,0.046414695842877815,0.12931388648114894,0.12931388648114894,0.0778514428949747,0.06427674904554725
