Metric,roman-empire,amazon-ratings,minesweeper,tolokers,questions,squirrel,squirrel-directed,squirrel-filtered,squirrel-filtered-directed,chameleon,chameleon-directed,chameleon-filtered,chameleon-filtered-directed,actor,texas,texas-4-classes,cornell,wisconsin
our_homophily,0.16629196945268818,0.32697738743958005,0.6916777022182942,0.6794261800318191,0.9504877710156954,0.20953778701375433,0.513800250476993,0.24825820455506104,0.291507672158196,0.2411368856330058,0.593908249335523,0.24890061633640462,0.3245913212637553,0.26352815502568294,0.41718264611163103,0.41718264611163103,0.35393166615337623,0.3678353068481878
